,Att5,Att9,Att11,Att16,Att18,Att19,Att20,Att24,Att25,Att31,Att35,Att37,Att39,Att43,Att44,Att47,Att49,Att52,Att53,Att54,Att58,Att60,Att61,Att63,Att64,Att65,Att66,Att68,Att71,Att72,Att73,Att75,Att77,Att79,Att82,Att83,Att87,Att89,Att92,Att94,Att96,Att97,Att100,Att102,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
0,0.6311389031752218,0.55302673374166,0.3451703750190419,0.543565749435592,0.34765270754138433,0.08830300493479026,0.22859534303703388,0.643045030283524,0.6700257469056623,0.6585375669041008,0.5542133223481829,0.7306255676719928,0.7574883149677112,0.7392550585327392,0.39162663469737524,0.4908178125064297,0.42125524254908514,0.5961712318297291,0.547062558541064,0.5132312355842212,0.3689468990474346,0.2849430371949334,0.2080931312254608,0.6184097200488138,0.4130812093601535,0.5355303692270406,0.34841853363026,0.49839004155904937,0.5312225813752991,0.28213249076689284,0.866499488256769,0.6374643382964542,0.6572648571831563,0.2581716205834775,0.2424010508563255,0.279674421257493,0.32733439523254804,0.3033989399056713,0.38940416695009183,0.4334571002831732,0.32079313573901874,0.34522199794887876,0.2739701989948456,0.250671106047613,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1,0.5322035355339391,0.36625656691541153,0.10029542693684318,0.377369422722464,0.2946138620871323,0.40261912892139584,0.3398143901827408,0.47683237264827216,0.4753441211232071,0.5497427994498536,0.6026340286434231,0.41199011111269745,0.6186466266001597,0.568923447443146,0.5559147008487221,0.5782217670309975,0.45117767138032144,0.5379652208092822,0.5344087746798154,0.5539578026398729,0.5396527407925706,0.5139623378344138,0.4445893859984746,0.4244308904626388,0.8214920977761242,0.5584557393151218,0.7633074175097317,0.6603739822850497,0.4307645552365281,0.5169938776645238,0.5355063840303877,0.3951582694977995,0.38481641256011134,0.3998588461610527,0.18285623639814544,0.3728241076285086,0.21617573639540694,0.28146202420752897,0.3326237701015129,0.43487954331498746,0.2342252420324678,0.5512274066380555,0.23175880581660752,0.1278159341427228,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0.5613367857677491,0.4167439244950378,0.32779369851349077,0.49302124573285777,0.3726358664246959,0.3358493787451533,0.2865046571888788,0.44546624923193956,0.5097078170576899,0.5813383424116961,0.39224343164686304,0.46090298149293196,0.6947658673494511,0.6600724462925476,0.5347527344960796,0.4793426500206894,0.36120550792413614,0.5320080651618492,0.5307595150228541,0.41276166778018847,0.5729495791625734,0.45542930731090464,0.5029748683328668,0.5591587635469056,0.3841733180265086,0.46356904590304043,0.5493399236169362,0.5963974291790343,0.4536518747027662,0.4826378502530556,0.4072294140875794,0.3729888836203433,0.38959471579009,0.4272401926187784,0.493430756471839,0.2903874698647688,0.3048958308568893,0.18449800787164913,0.5391366802844122,0.5181187674164713,0.22979836475339427,0.3547949858577149,0.27933218315669905,0.1425662916373646,0,1,1,0,0,0,0,0,0,0,0,1,1,0
3,0.609990025092894,0.5688582559488529,0.3636628773724319,0.3762324270086924,0.35195278864945173,0.40996899233345085,0.36374305601051854,0.7470638148462416,0.4935261322470377,0.55760440117131,0.6877551238771874,0.6288460292339406,0.8474372826621157,0.6867221584805279,0.3450729621084295,0.6173326505464962,0.27535315295252943,0.41102627000822534,0.36008771388487754,0.457133346396557,0.3733013052285673,0.3453612680820004,0.5357549129623114,0.46874294905854014,0.43441358374814526,0.5499639638490437,0.6320633274683606,0.5324031788199275,0.6610428550719846,0.626778040161198,0.674183427040996,0.3203957218404098,0.33638003943996314,0.23181957291595096,0.1569827955672565,0.22022611335159417,0.23304065066421537,0.29978362224061383,0.3155822486485621,0.3489232087458637,0.2464387774607945,0.690824498487788,0.21750929607046793,0.16118396411525246,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,0.47256604114760337,0.2993107588491877,0.19916124269407492,0.5030060857900075,0.3633985009063488,0.5173653947832217,0.3269215563572944,0.4986043245457471,0.41761056511871303,0.4725932869827878,0.31668262723425655,0.34977271154739553,0.46444693634293566,0.5277674248274304,0.41465079619697304,0.41444437078068597,0.4427910774598226,0.5884350819982385,0.5300518795538605,0.45480557437656555,0.6441631746557317,0.569263098190812,0.6048316894735625,0.6628709856639955,0.5704382410461881,0.34208065719734415,0.59110264255977,0.6608547576606985,0.6672787245459793,0.6482776140177884,0.47318116247646125,0.4176298108642439,0.5050524136352628,0.5444166161802272,0.5330243288824077,0.21401752538454155,0.35495434097530953,0.23488738812529114,0.3371792460757285,0.3708536349338479,0.2688296541494564,0.41555945312142767,0.34804943259143367,0.1776784706049402,0,0,1,1,1,1,0,0,0,0,0,0,0,0
5,0.5177540007084703,0.4374110268451956,0.39781469999648456,0.4452701523628788,0.3543714541250063,0.4069632314064152,0.36013523130064684,0.5238186499692775,0.45784126588289603,0.8100112917314699,0.2396626346171336,0.5142188448980084,0.7272619165961369,0.6721923001657284,0.3782161762524288,0.5934152982353466,0.3913714137252719,0.37068299109775005,0.42485830148288023,0.6312747738921246,0.43796923490209616,0.561203924750054,0.459925942854795,0.6131171165925484,0.29336240419999904,0.9177865511809015,0.8723555715856901,0.8922601063604911,0.29317869123036344,0.12635189675153968,0.5979887550804955,0.4947281223016779,0.5506532077570583,0.46046131073206376,0.2886028286291557,0.07427352008714003,0.2686327651380073,0.13743192789877112,0.2185538114349049,0.2397399015000479,0.3528265956236949,0.30713581166264936,0.4845315530599341,0.33531711647449347,0,0,0,0,0,0,0,0,0,1,1,1,1,0
6,0.7271203347300179,0.5874875247605008,0.5881027184746648,0.5591401367666786,0.22149270079452585,0.11691900555163906,0.29676786799473176,0.5186675249436755,0.5460346979679709,0.5998584390897492,0.5858995072732038,0.5945797826948864,0.7497921267362644,0.6589218478108179,0.2822130211342264,0.45191267948873287,0.39509631444159893,0.5286029363594675,0.5090477228811734,0.32935731300506865,0.6425747847395868,0.45859067906730233,0.22662539256193037,0.6664446757355421,0.33054346790331285,0.739423549146294,0.44817922850495395,0.5861153251329506,0.316107973113535,0.4230409052578732,0.710826122813003,0.5372845161721087,0.4670628404757279,0.19901067397835223,0.11536181628938624,0.17038769244466456,0.5084899106366905,0.6788264604786521,0.29166850059419247,0.3243855966838474,0.36717190415006135,0.43461887684780554,0.17631189789860582,0.11145112078343594,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7,0.2647589348044221,0.23714227092420628,0.2104353804028691,0.3780319885700575,0.2955800788591145,0.44708869404300317,0.41275141251872255,0.37888784855312047,0.37181264317653945,0.6582120715000959,0.5658627533851561,0.5150623217358928,0.7755015203780833,0.6033512703273074,0.5697677924665523,0.5186638562672745,0.4056875626322236,0.7308244953814576,0.8075437232322483,0.38271900769864564,0.48533043039587925,0.4482476469863526,0.3765872598085915,0.5807731592342162,0.3273161025678257,0.42616415901828597,0.5826172173927487,0.6598961564515828,0.34348145642648054,0.43654521704754023,0.5989021025796696,0.4649539241171005,0.3710762958369815,0.42625836149123403,0.5192387970812021,0.4523769446179486,0.1305832256905647,0.29364555927027,0.4214055353934675,0.6016774305079267,0.18821185130338206,0.3781934455571015,0.12235316495033166,0.03720292167317554,1,0,1,1,0,0,0,0,0,0,0,1,1,0
8,0.778998744614217,0.6302769629821016,0.6595338009298982,0.7747385182519169,0.5184502632628348,0.43423813667606626,0.28856385081633534,0.41153992451063576,0.4342631490282898,0.6022884102331021,0.46528442801427355,0.48777452809777294,0.7790551080151287,0.6320001169274392,0.6130457383591698,0.6795218815654412,0.3503292135248488,0.4116187828011152,0.3923536970524788,0.48238707590755964,0.46217929595436935,0.46308052432280394,0.33868433013463295,0.500738756705218,0.2979873491816445,0.37855817127695535,0.513130934428972,0.6337700949850901,0.36538075171219375,0.40305951427167064,0.5924294237583176,0.4297861938706571,0.29796466370911295,0.45886614743705845,0.22729777416607763,0.2583262270064534,0.30937720403521707,0.30106992320655035,0.37312889376157876,0.41112549630484246,0.4278850923486042,0.33207914453872633,0.27744617923466813,0.22469893864061474,1,1,0,0,0,0,0,0,0,0,0,1,1,0
9,0.6552180028546316,0.5845757911961539,0.4350002148322811,0.6975823163083903,0.35979705283060903,0.24472511676066266,0.23040490320773346,0.5016941217778037,0.4121322178551674,0.5392145026548589,0.6712452987657755,0.6188198572898693,0.7203953633345939,0.38685768063056364,0.5002936816828263,0.5723407319688265,0.5008588501651635,0.5065867914777153,0.40713175870727614,0.31489136670436113,0.6649981023660294,0.32969969292852275,0.5015150386848436,0.5840205347676617,0.4635857900635717,0.45946921619777154,0.48704465882112863,0.5813616463164643,0.3989519568473763,0.5857224671523851,0.7213108148402853,0.39983771873737484,0.35264702829724215,0.23393063475507306,0.31325036317995364,0.5537384380177591,0.24528419011694103,0.36800030768660985,0.36778116109619513,0.3311586427976842,0.22969915624372386,0.4970425313710505,0.22321954800201455,0.1266397516152944,0,0,1,1,0,0,0,0,0,0,0,1,1,0
