,Att1,Att2,Att5,Att9,Att11,Att14,Att15,Att16,Att21,Att24,Att27,Att28,Att29,Att34,Att35,Att37,Att39,Att40,Att44,Att46,Att47,Att48,Att50,Att52,Att54,Att57,Att58,Att60,Att61,Att62,Att64,Att65,Att66,Att72,Att78,Att79,Att80,Att81,Att82,Att83,Att85,Att86,Att87,Att89,Att93,Att96,Att102,Att103,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
0,0.4210303135005127,0.2775782013460367,0.6311389031752218,0.55302673374166,0.3451703750190419,0.4534048441050045,0.744253852853194,0.543565749435592,0.4882604432841327,0.643045030283524,0.7749131429539869,0.7935141083658149,0.5464024367278156,0.49690517112745713,0.5542133223481829,0.7306255676719928,0.7574883149677112,0.4960961041672912,0.39162663469737524,0.42437141684430735,0.4908178125064297,0.4499102425775728,0.49604140736893243,0.5961712318297291,0.5132312355842212,0.35602399805354595,0.3689468990474346,0.2849430371949334,0.2080931312254608,0.40443621534076546,0.4130812093601535,0.5355303692270406,0.34841853363026,0.28213249076689284,0.21548236841982182,0.2581716205834775,0.44618303958867933,0.31498922538864815,0.2424010508563255,0.279674421257493,0.2660939179320418,0.318556215989317,0.32733439523254804,0.3033989399056713,0.30127581247070084,0.32079313573901874,0.250671106047613,0.903512860714437,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1,0.2997359263555369,0.44583646960743356,0.5322035355339391,0.36625656691541153,0.10029542693684318,0.34331464395601224,0.40007059281738366,0.377369422722464,0.5629683638775226,0.47683237264827216,0.4982082249943136,0.5957720467368095,0.5237786290611623,0.7218453469800548,0.6026340286434231,0.41199011111269745,0.6186466266001597,0.5800228868671352,0.5559147008487221,0.43503553128587885,0.5782217670309975,0.32322205893295636,0.47227165115663705,0.5379652208092822,0.5539578026398729,0.5121622578866807,0.5396527407925706,0.5139623378344138,0.4445893859984746,0.38459839597298656,0.8214920977761242,0.5584557393151218,0.7633074175097317,0.5169938776645238,0.4868439307800108,0.3998588461610527,0.34897873498243165,0.27281651557039716,0.18285623639814544,0.3728241076285086,0.47335707921110404,0.8378165189039477,0.21617573639540694,0.28146202420752897,0.2688212792084032,0.2342252420324678,0.1278159341427228,0.6354032947557599,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0.9884195742064891,0.8045495451559057,0.5613367857677491,0.4167439244950378,0.32779369851349077,0.5505902940429932,0.5132003159096196,0.49302124573285777,0.5159547121634613,0.44546624923193956,0.60142204719493,0.574729177745453,0.4149022380815264,0.45634357021669325,0.39224343164686304,0.46090298149293196,0.6947658673494511,0.5129077175467015,0.5347527344960796,0.4948599271027012,0.4793426500206894,0.32124553538209694,0.49051687809494743,0.5320080651618492,0.41276166778018847,0.5009162501193435,0.5729495791625734,0.45542930731090464,0.5029748683328668,0.5150999113812579,0.3841733180265086,0.46356904590304043,0.5493399236169362,0.4826378502530556,0.4849997895527762,0.4272401926187784,0.34169219438280785,0.20037420973364825,0.493430756471839,0.2903874698647688,0.2245799689512314,0.3409330419928501,0.3048958308568893,0.18449800787164913,0.46813544849071714,0.22979836475339427,0.1425662916373646,0.2876492772624961,0,1,1,0,0,0,0,0,0,0,0,1,1,0
3,0.5499529962374554,0.4389654988378149,0.609990025092894,0.5688582559488529,0.3636628773724319,0.3943682171902375,0.5513515414117481,0.3762324270086924,0.605195410822371,0.7470638148462416,0.639372666901556,0.6485049550292594,0.5459395362004007,0.7514838599147815,0.6877551238771874,0.6288460292339406,0.8474372826621157,0.5183410225901856,0.3450729621084295,0.5058408629648053,0.6173326505464962,0.3334581256045837,0.48949625421234855,0.41102627000822534,0.457133346396557,0.17566593674640352,0.3733013052285673,0.3453612680820004,0.5357549129623114,0.31592442682564337,0.43441358374814526,0.5499639638490437,0.6320633274683606,0.626778040161198,0.31450012548889994,0.23181957291595096,0.794833393536523,0.8114296182249651,0.1569827955672565,0.22022611335159417,0.21669261719072946,0.2518569151303867,0.23304065066421537,0.29978362224061383,0.2231139962866216,0.2464387774607945,0.16118396411525246,0.4832183816363106,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,0.4635120672905416,0.44139660969536576,0.47256604114760337,0.2993107588491877,0.19916124269407492,0.4266698171027407,0.3966275025288998,0.5030060857900075,0.5858750723867662,0.4986043245457471,0.5416345180381681,0.5354107812116087,0.8417876465092318,0.4077658098780305,0.31668262723425655,0.34977271154739553,0.46444693634293566,0.3317779084876784,0.41465079619697304,0.3699206906139526,0.41444437078068597,0.2808907377781085,0.4909144873990051,0.5884350819982385,0.45480557437656555,0.5735048183976864,0.6441631746557317,0.569263098190812,0.6048316894735625,0.5723798438198845,0.5704382410461881,0.34208065719734415,0.59110264255977,0.6482776140177884,0.6577535772130862,0.5444166161802272,0.4584011596541679,0.45809368388227223,0.5330243288824077,0.21401752538454155,0.20626303267469526,0.23657422143990345,0.35495434097530953,0.23488738812529114,0.36181323109443764,0.2688296541494564,0.1776784706049402,0.7617122360618471,0,0,1,1,1,1,0,0,0,0,0,0,0,0
5,0.4200408786899075,0.4131885463576585,0.5177540007084703,0.4374110268451956,0.39781469999648456,0.43682894163920355,0.6231249628102973,0.4452701523628788,0.648791833817186,0.5238186499692775,0.791266574197548,0.7543018374731945,0.4984381663307296,0.28113480742979985,0.2396626346171336,0.5142188448980084,0.7272619165961369,0.4696562938367755,0.3782161762524288,0.5464110280334942,0.5934152982353466,0.36839724867921725,0.37525358093379385,0.37068299109775005,0.6312747738921246,0.4341008275509481,0.43796923490209616,0.561203924750054,0.459925942854795,0.43434017929321694,0.29336240419999904,0.9177865511809015,0.8723555715856901,0.12635189675153968,0.530395594014569,0.46046131073206376,0.41302007346352865,0.29536139346978846,0.2886028286291557,0.07427352008714003,0.45803478748128346,0.5372835078543992,0.2686327651380073,0.13743192789877112,0.2872983511271174,0.3528265956236949,0.33531711647449347,0.5890379203505632,0,0,0,0,0,0,0,0,0,1,1,1,1,0
6,0.502291854102116,0.4114613718384976,0.7271203347300179,0.5874875247605008,0.5881027184746648,0.5186632383318648,0.7759922212665595,0.5591401367666786,0.5537105026269469,0.5186675249436755,0.5915511174342941,0.6863721987733259,0.39629752475788843,0.5900111634898616,0.5858995072732038,0.5945797826948864,0.7497921267362644,0.6764681863243216,0.2822130211342264,0.41119448295689903,0.45191267948873287,0.38726723528536355,0.6189208827486563,0.5286029363594675,0.32935731300506865,0.44432895073192213,0.6425747847395868,0.45859067906730233,0.22662539256193037,0.2747125446913484,0.33054346790331285,0.739423549146294,0.44817922850495395,0.4230409052578732,0.16251046390362445,0.19901067397835223,0.4580164847279363,0.35791287178002734,0.11536181628938624,0.17038769244466456,0.1464309991640716,0.1695616830619665,0.5084899106366905,0.6788264604786521,0.3900363832334445,0.36717190415006135,0.11145112078343594,0.22292569725038197,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7,0.296544382096839,0.3711584859755637,0.2647589348044221,0.23714227092420628,0.2104353804028691,0.3379348272453564,0.3264498574620124,0.3780319885700575,0.5881369796514351,0.37888784855312047,0.573827374129757,0.6484022900067712,0.4629454810095362,0.6878022293820841,0.5658627533851561,0.5150623217358928,0.7755015203780833,0.5264589344064868,0.5697677924665523,0.472109311901704,0.5186638562672745,0.39040176910484414,0.5343463037035067,0.7308244953814576,0.38271900769864564,0.46631741367999924,0.48533043039587925,0.4482476469863526,0.3765872598085915,0.40806291652892335,0.3273161025678257,0.42616415901828597,0.5826172173927487,0.43654521704754023,0.5483911699462657,0.42625836149123403,0.3503403434865622,0.30546897177625165,0.5192387970812021,0.4523769446179486,0.2833131240756561,0.11197163361609255,0.1305832256905647,0.29364555927027,0.3515159270465107,0.18821185130338206,0.03720292167317554,0.47814837617745515,1,0,1,1,0,0,0,0,0,0,0,1,1,0
8,0.6156438393660437,0.5601962188036579,0.778998744614217,0.6302769629821016,0.6595338009298982,0.6263699753811993,0.7461173950438974,0.7747385182519169,0.5835290722453372,0.41153992451063576,0.6036419750333379,0.5759738469506757,0.3328327689834777,0.500703244596484,0.46528442801427355,0.48777452809777294,0.7790551080151287,0.502490781678515,0.6130457383591698,0.6109357297012044,0.6795218815654412,0.3455788656150012,0.39767930569575327,0.4116187828011152,0.48238707590755964,0.3647537828040641,0.46217929595436935,0.46308052432280394,0.33868433013463295,0.38634437965491475,0.2979873491816445,0.37855817127695535,0.513130934428972,0.40305951427167064,0.5111778653168945,0.45886614743705845,0.42858650729240455,0.29702268331872017,0.22729777416607763,0.2583262270064534,0.24600293034236317,0.28932747777852463,0.30937720403521707,0.30106992320655035,0.30344502588168126,0.4278850923486042,0.22469893864061474,0.7872716441125371,1,1,0,0,0,0,0,0,0,0,0,1,1,0
9,0.5532993500243433,0.3835339628579263,0.6552180028546316,0.5845757911961539,0.4350002148322811,0.46452870370561444,0.570769975603555,0.6975823163083903,0.49127536403615235,0.5016941217778037,0.5355801693879645,0.6073316668531554,0.37122313870856827,0.6555206773254045,0.6712452987657755,0.6188198572898693,0.7203953633345939,0.4708347504101339,0.5002936816828263,0.48414285146844366,0.5723407319688265,0.3886135966217725,0.6803725207169847,0.5065867914777153,0.31489136670436113,0.4028559285232512,0.6649981023660294,0.32969969292852275,0.5015150386848436,0.34089741061035816,0.4635857900635717,0.45946921619777154,0.48704465882112863,0.5857224671523851,0.4826084855438345,0.23393063475507306,0.36712061435400417,0.24271752339160435,0.31325036317995364,0.5537384380177591,0.5113263703254609,0.3689608250194347,0.24528419011694103,0.36800030768660985,0.2874742998042417,0.22969915624372386,0.1266397516152944,0.6699461343077847,0,0,1,1,0,0,0,0,0,0,0,1,1,0
