,Att1,Att3,Att7,Att9,Att15,Att16,Att18,Att19,Att20,Att22,Att23,Att24,Att25,Att26,Att27,Att29,Att30,Att32,Att33,Att34,Att44,Att46,Att51,Att52,Att53,Att54,Att62,Att63,Att64,Att68,Att71,Att73,Att75,Att76,Att78,Att80,Att82,Att85,Att86,Att87,Att88,Att89,Att91,Att92,Att94,Att95,Att100,Att103,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
0,0.4210303135005127,0.2634857228682506,0.771077966243079,0.55302673374166,0.744253852853194,0.543565749435592,0.34765270754138433,0.08830300493479026,0.22859534303703388,0.3222251795927026,0.6261409498243746,0.643045030283524,0.6700257469056623,0.69425995835064,0.7749131429539869,0.5464024367278156,0.7774714684367421,0.38537553886997655,0.6956348480753024,0.49690517112745713,0.39162663469737524,0.42437141684430735,0.5501908138469506,0.5961712318297291,0.547062558541064,0.5132312355842212,0.40443621534076546,0.6184097200488138,0.4130812093601535,0.49839004155904937,0.5312225813752991,0.866499488256769,0.6374643382964542,0.7982461511911754,0.21548236841982182,0.44618303958867933,0.2424010508563255,0.2660939179320418,0.318556215989317,0.32733439523254804,0.2379759505771385,0.3033989399056713,0.24093010079903734,0.38940416695009183,0.4334571002831732,0.32744194825890155,0.2739701989948456,0.903512860714437,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1,0.2997359263555369,0.34690426263221436,0.4310077473191237,0.36625656691541153,0.40007059281738366,0.377369422722464,0.2946138620871323,0.40261912892139584,0.3398143901827408,0.5631705593618566,0.5642348979032691,0.47683237264827216,0.4753441211232071,0.4140992581650749,0.4982082249943136,0.5237786290611623,0.3303978830355647,0.4922721411722664,0.7381793283831267,0.7218453469800548,0.5559147008487221,0.43503553128587885,0.4745998486236705,0.5379652208092822,0.5344087746798154,0.5539578026398729,0.38459839597298656,0.4244308904626388,0.8214920977761242,0.6603739822850497,0.4307645552365281,0.5355063840303877,0.3951582694977995,0.5187604205228981,0.4868439307800108,0.34897873498243165,0.18285623639814544,0.47335707921110404,0.8378165189039477,0.21617573639540694,0.15435376113166277,0.28146202420752897,0.27436258285675674,0.3326237701015129,0.43487954331498746,0.3766820212932008,0.23175880581660752,0.6354032947557599,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0.9884195742064891,0.9141552432282549,0.46724184416284714,0.4167439244950378,0.5132003159096196,0.49302124573285777,0.3726358664246959,0.3358493787451533,0.2865046571888788,0.34676489940511823,0.3877982631395861,0.44546624923193956,0.5097078170576899,0.43875715361072165,0.60142204719493,0.4149022380815264,0.42314408535433495,0.4149122140305541,0.5914817626762914,0.45634357021669325,0.5347527344960796,0.4948599271027012,0.608290642552683,0.5320080651618492,0.5307595150228541,0.41276166778018847,0.5150999113812579,0.5591587635469056,0.3841733180265086,0.5963974291790343,0.4536518747027662,0.4072294140875794,0.3729888836203433,0.532133482897121,0.4849997895527762,0.34169219438280785,0.493430756471839,0.2245799689512314,0.3409330419928501,0.3048958308568893,0.15237303350554365,0.18449800787164913,0.14321338026979366,0.5391366802844122,0.5181187674164713,0.2887758769016324,0.27933218315669905,0.2876492772624961,0,1,1,0,0,0,0,0,0,0,0,1,1,0
3,0.5499529962374554,0.48659081850163766,0.5878101497179475,0.5688582559488529,0.5513515414117481,0.3762324270086924,0.35195278864945173,0.40996899233345085,0.36374305601051854,0.5491841485542737,0.8298018402962699,0.7470638148462416,0.4935261322470377,0.5859064122719598,0.639372666901556,0.5459395362004007,0.5005644112231059,0.47128138046720514,0.882218609384192,0.7514838599147815,0.3450729621084295,0.5058408629648053,0.3639150699119627,0.41102627000822534,0.36008771388487754,0.457133346396557,0.31592442682564337,0.46874294905854014,0.43441358374814526,0.5324031788199275,0.6610428550719846,0.674183427040996,0.3203957218404098,0.4680516162074446,0.31450012548889994,0.794833393536523,0.1569827955672565,0.21669261719072946,0.2518569151303867,0.23304065066421537,0.2631415187520357,0.29978362224061383,0.13968404953018057,0.3155822486485621,0.3489232087458637,0.5855666510579447,0.21750929607046793,0.4832183816363106,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,0.4635120672905416,0.3895118104777914,0.4691902182089557,0.2993107588491877,0.3966275025288998,0.5030060857900075,0.3633985009063488,0.5173653947832217,0.3269215563572944,0.45702002440055833,0.5437355120536635,0.4986043245457471,0.41761056511871303,0.32503228605086665,0.5416345180381681,0.8417876465092318,0.4196716124959876,0.39482418137766706,0.5091057430874659,0.4077658098780305,0.41465079619697304,0.3699206906139526,0.5597179619965741,0.5884350819982385,0.5300518795538605,0.45480557437656555,0.5723798438198845,0.6628709856639955,0.5704382410461881,0.6608547576606985,0.6672787245459793,0.47318116247646125,0.4176298108642439,0.6281553830438087,0.6577535772130862,0.4584011596541679,0.5330243288824077,0.20626303267469526,0.23657422143990345,0.35495434097530953,0.1864810043454198,0.23488738812529114,0.16819028238544292,0.3371792460757285,0.3708536349338479,0.39680638287832093,0.34804943259143367,0.7617122360618471,0,0,1,1,1,1,0,0,0,0,0,0,0,0
5,0.4200408786899075,0.456491285837247,0.4241080006971247,0.4374110268451956,0.6231249628102973,0.4452701523628788,0.3543714541250063,0.4069632314064152,0.36013523130064684,0.45199264470436284,0.4765160587244759,0.5238186499692775,0.45784126588289603,0.6257738374540872,0.791266574197548,0.4984381663307296,0.7781011517060576,0.7314190698300819,0.5950215047779561,0.28113480742979985,0.3782161762524288,0.5464110280334942,0.3226690037047365,0.37068299109775005,0.42485830148288023,0.6312747738921246,0.43434017929321694,0.6131171165925484,0.29336240419999904,0.8922601063604911,0.29317869123036344,0.5979887550804955,0.4947281223016779,0.6341759749712609,0.530395594014569,0.41302007346352865,0.2886028286291557,0.45803478748128346,0.5372835078543992,0.2686327651380073,0.24949621199081662,0.13743192789877112,0.4183673336789895,0.2185538114349049,0.2397399015000479,0.2801559904218106,0.4845315530599341,0.5890379203505632,0,0,0,0,0,0,0,0,0,1,1,1,1,0
6,0.502291854102116,0.5944433853814648,0.6288660254510083,0.5874875247605008,0.7759922212665595,0.5591401367666786,0.22149270079452585,0.11691900555163906,0.29676786799473176,0.47567848008571273,0.6309125443681332,0.5186675249436755,0.5460346979679709,0.5789246866729136,0.5915511174342941,0.39629752475788843,0.5145787034975065,0.5389566490521356,0.7018428123956559,0.5900111634898616,0.2822130211342264,0.41119448295689903,0.568865872604868,0.5286029363594675,0.5090477228811734,0.32935731300506865,0.2747125446913484,0.6664446757355421,0.33054346790331285,0.5861153251329506,0.316107973113535,0.710826122813003,0.5372845161721087,0.487340891314816,0.16251046390362445,0.4580164847279363,0.11536181628938624,0.1464309991640716,0.1695616830619665,0.5084899106366905,0.5178212525719007,0.6788264604786521,0.5298362291777933,0.29166850059419247,0.3243855966838474,0.3471379774726212,0.17631189789860582,0.22292569725038197,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7,0.296544382096839,0.2988593891709847,0.24549512980967603,0.23714227092420628,0.3264498574620124,0.3780319885700575,0.2955800788591145,0.44708869404300317,0.41275141251872255,0.47719844841632814,0.47423492868774997,0.37888784855312047,0.37181264317653945,0.5438728801425549,0.573827374129757,0.4629454810095362,0.5032705134683106,0.6192154399832522,0.7883130873070133,0.6878022293820841,0.5697677924665523,0.472109311901704,0.7173325897303111,0.7308244953814576,0.8075437232322483,0.38271900769864564,0.40806291652892335,0.5807731592342162,0.3273161025678257,0.6598961564515828,0.34348145642648054,0.5989021025796696,0.4649539241171005,0.2885569785145866,0.5483911699462657,0.3503403434865622,0.5192387970812021,0.2833131240756561,0.11197163361609255,0.1305832256905647,0.15554140329785854,0.29364555927027,0.4983477378367386,0.4214055353934675,0.6016774305079267,0.24123340363308132,0.12235316495033166,0.47814837617745515,1,0,1,1,0,0,0,0,0,0,0,1,1,0
8,0.6156438393660437,0.7111213166270962,0.5955976875719655,0.6302769629821016,0.7461173950438974,0.7747385182519169,0.5184502632628348,0.43423813667606626,0.28856385081633534,0.4323978885275493,0.42725319312028426,0.41153992451063576,0.4342631490282898,0.4497535486303768,0.6036419750333379,0.3328327689834777,0.4833325910237881,0.5369058429306527,0.6932985387881003,0.500703244596484,0.6130457383591698,0.6109357297012044,0.35617894275584594,0.4116187828011152,0.3923536970524788,0.48238707590755964,0.38634437965491475,0.500738756705218,0.2979873491816445,0.6337700949850901,0.36538075171219375,0.5924294237583176,0.4297861938706571,0.5170694775751739,0.5111778653168945,0.42858650729240455,0.22729777416607763,0.24600293034236317,0.28932747777852463,0.30937720403521707,0.2265099738109676,0.30106992320655035,0.21696937564891733,0.37312889376157876,0.41112549630484246,0.31102738060235147,0.27744617923466813,0.7872716441125371,1,1,0,0,0,0,0,0,0,0,0,1,1,0
9,0.5532993500243433,0.4396362985171192,0.6077348066298343,0.5845757911961539,0.570769975603555,0.6975823163083903,0.35979705283060903,0.24472511676066266,0.23040490320773346,0.5921094052938133,0.6368431746188112,0.5016941217778037,0.4121322178551674,0.44803115338106897,0.5355801693879645,0.37122313870856827,0.285529110564703,0.3545094399752517,0.8421972636064425,0.6555206773254045,0.5002936816828263,0.48414285146844366,0.56325857467235,0.5065867914777153,0.40713175870727614,0.31489136670436113,0.34089741061035816,0.5840205347676617,0.4635857900635717,0.5813616463164643,0.3989519568473763,0.7213108148402853,0.39983771873737484,0.3387257944648409,0.4826084855438345,0.36712061435400417,0.31325036317995364,0.5113263703254609,0.3689608250194347,0.24528419011694103,0.14800775343648298,0.36800030768660985,0.4262810392033797,0.36778116109619513,0.3311586427976842,0.5384404103762912,0.22321954800201455,0.6699461343077847,0,0,1,1,0,0,0,0,0,0,0,1,1,0
