,Att1,Att3,Att5,Att11,Att14,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att26,Att29,Att30,Att32,Att35,Att37,Att39,Att40,Att43,Att44,Att48,Att50,Att52,Att53,Att56,Att58,Att60,Att63,Att65,Att70,Att71,Att72,Att73,Att80,Att83,Att84,Att85,Att86,Att87,Att89,Att92,Att94,Att95,Att98,Att100,Att102,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
0,0.4210303135005127,0.2634857228682506,0.6311389031752218,0.3451703750190419,0.4534048441050045,0.7401755517048606,0.34765270754138433,0.08830300493479026,0.22859534303703388,0.4882604432841327,0.3222251795927026,0.6261409498243746,0.643045030283524,0.69425995835064,0.5464024367278156,0.7774714684367421,0.38537553886997655,0.5542133223481829,0.7306255676719928,0.7574883149677112,0.4960961041672912,0.7392550585327392,0.39162663469737524,0.4499102425775728,0.49604140736893243,0.5961712318297291,0.547062558541064,0.6043994483046413,0.3689468990474346,0.2849430371949334,0.6184097200488138,0.5355303692270406,0.25166179891066665,0.5312225813752991,0.28213249076689284,0.866499488256769,0.44618303958867933,0.279674421257493,0.1593587358473338,0.2660939179320418,0.318556215989317,0.32733439523254804,0.3033989399056713,0.38940416695009183,0.4334571002831732,0.32744194825890155,0.2802405639621501,0.2739701989948456,0.250671106047613,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1,0.2997359263555369,0.34690426263221436,0.5322035355339391,0.10029542693684318,0.34331464395601224,0.6051800176065765,0.2946138620871323,0.40261912892139584,0.3398143901827408,0.5629683638775226,0.5631705593618566,0.5642348979032691,0.47683237264827216,0.4140992581650749,0.5237786290611623,0.3303978830355647,0.4922721411722664,0.6026340286434231,0.41199011111269745,0.6186466266001597,0.5800228868671352,0.568923447443146,0.5559147008487221,0.32322205893295636,0.47227165115663705,0.5379652208092822,0.5344087746798154,0.4616843277708654,0.5396527407925706,0.5139623378344138,0.4244308904626388,0.5584557393151218,0.5477415747487233,0.4307645552365281,0.5169938776645238,0.5355063840303877,0.34897873498243165,0.3728241076285086,0.239963305788897,0.47335707921110404,0.8378165189039477,0.21617573639540694,0.28146202420752897,0.3326237701015129,0.43487954331498746,0.3766820212932008,0.36026490239166853,0.23175880581660752,0.1278159341427228,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0.9884195742064891,0.9141552432282549,0.5613367857677491,0.32779369851349077,0.5505902940429932,0.6377232683118034,0.3726358664246959,0.3358493787451533,0.2865046571888788,0.5159547121634613,0.34676489940511823,0.3877982631395861,0.44546624923193956,0.43875715361072165,0.4149022380815264,0.42314408535433495,0.4149122140305541,0.39224343164686304,0.46090298149293196,0.6947658673494511,0.5129077175467015,0.6600724462925476,0.5347527344960796,0.32124553538209694,0.49051687809494743,0.5320080651618492,0.5307595150228541,0.5339002683301396,0.5729495791625734,0.45542930731090464,0.5591587635469056,0.46356904590304043,0.4207267547845178,0.4536518747027662,0.4826378502530556,0.4072294140875794,0.34169219438280785,0.2903874698647688,0.41311661112125636,0.2245799689512314,0.3409330419928501,0.3048958308568893,0.18449800787164913,0.5391366802844122,0.5181187674164713,0.2887758769016324,0.27859145256291235,0.27933218315669905,0.1425662916373646,0,1,1,0,0,0,0,0,0,0,0,1,1,0
3,0.5499529962374554,0.48659081850163766,0.609990025092894,0.3636628773724319,0.3943682171902375,0.7265325967986873,0.35195278864945173,0.40996899233345085,0.36374305601051854,0.605195410822371,0.5491841485542737,0.8298018402962699,0.7470638148462416,0.5859064122719598,0.5459395362004007,0.5005644112231059,0.47128138046720514,0.6877551238771874,0.6288460292339406,0.8474372826621157,0.5183410225901856,0.6867221584805279,0.3450729621084295,0.3334581256045837,0.48949625421234855,0.41102627000822534,0.36008771388487754,0.41284793551485177,0.3733013052285673,0.3453612680820004,0.46874294905854014,0.5499639638490437,0.5136577924034536,0.6610428550719846,0.626778040161198,0.674183427040996,0.794833393536523,0.22022611335159417,0.21159947954711467,0.21669261719072946,0.2518569151303867,0.23304065066421537,0.29978362224061383,0.3155822486485621,0.3489232087458637,0.5855666510579447,0.4937306346924466,0.21750929607046793,0.16118396411525246,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,0.4635120672905416,0.3895118104777914,0.47256604114760337,0.19916124269407492,0.4266698171027407,0.7337658582349299,0.3633985009063488,0.5173653947832217,0.3269215563572944,0.5858750723867662,0.45702002440055833,0.5437355120536635,0.4986043245457471,0.32503228605086665,0.8417876465092318,0.4196716124959876,0.39482418137766706,0.31668262723425655,0.34977271154739553,0.46444693634293566,0.3317779084876784,0.5277674248274304,0.41465079619697304,0.2808907377781085,0.4909144873990051,0.5884350819982385,0.5300518795538605,0.5564037931357192,0.6441631746557317,0.569263098190812,0.6628709856639955,0.34208065719734415,0.5162621011781472,0.6672787245459793,0.6482776140177884,0.47318116247646125,0.4584011596541679,0.21401752538454155,0.39387640385317746,0.20626303267469526,0.23657422143990345,0.35495434097530953,0.23488738812529114,0.3371792460757285,0.3708536349338479,0.39680638287832093,0.33300168305985245,0.34804943259143367,0.1776784706049402,0,0,1,1,1,1,0,0,0,0,0,0,0,0
5,0.4200408786899075,0.456491285837247,0.5177540007084703,0.39781469999648456,0.43682894163920355,0.7259007306086691,0.3543714541250063,0.4069632314064152,0.36013523130064684,0.648791833817186,0.45199264470436284,0.4765160587244759,0.5238186499692775,0.6257738374540872,0.4984381663307296,0.7781011517060576,0.7314190698300819,0.2396626346171336,0.5142188448980084,0.7272619165961369,0.4696562938367755,0.6721923001657284,0.3782161762524288,0.36839724867921725,0.37525358093379385,0.37068299109775005,0.42485830148288023,0.5595151340346635,0.43796923490209616,0.561203924750054,0.6131171165925484,0.9177865511809015,0.3070403331743701,0.29317869123036344,0.12635189675153968,0.5979887550804955,0.41302007346352865,0.07427352008714003,0.36354090577063547,0.45803478748128346,0.5372835078543992,0.2686327651380073,0.13743192789877112,0.2185538114349049,0.2397399015000479,0.2801559904218106,0.2336058349556777,0.4845315530599341,0.33531711647449347,0,0,0,0,0,0,0,0,0,1,1,1,1,0
6,0.502291854102116,0.5944433853814648,0.7271203347300179,0.5881027184746648,0.5186632383318648,0.7472867237416759,0.22149270079452585,0.11691900555163906,0.29676786799473176,0.5537105026269469,0.47567848008571273,0.6309125443681332,0.5186675249436755,0.5789246866729136,0.39629752475788843,0.5145787034975065,0.5389566490521356,0.5858995072732038,0.5945797826948864,0.7497921267362644,0.6764681863243216,0.6589218478108179,0.2822130211342264,0.38726723528536355,0.6189208827486563,0.5286029363594675,0.5090477228811734,0.5636666569501187,0.6425747847395868,0.45859067906730233,0.6664446757355421,0.739423549146294,0.4130459024250204,0.316107973113535,0.4230409052578732,0.710826122813003,0.4580164847279363,0.17038769244466456,0.5103091901022644,0.1464309991640716,0.1695616830619665,0.5084899106366905,0.6788264604786521,0.29166850059419247,0.3243855966838474,0.3471379774726212,0.3334769614045259,0.17631189789860582,0.11145112078343594,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7,0.296544382096839,0.2988593891709847,0.2647589348044221,0.2104353804028691,0.3379348272453564,0.6531986351690295,0.2955800788591145,0.44708869404300317,0.41275141251872255,0.5881369796514351,0.47719844841632814,0.47423492868774997,0.37888784855312047,0.5438728801425549,0.4629454810095362,0.5032705134683106,0.6192154399832522,0.5658627533851561,0.5150623217358928,0.7755015203780833,0.5264589344064868,0.6033512703273074,0.5697677924665523,0.39040176910484414,0.5343463037035067,0.7308244953814576,0.8075437232322483,0.8582115312921422,0.48533043039587925,0.4482476469863526,0.5807731592342162,0.42616415901828597,0.3846389279706559,0.34348145642648054,0.43654521704754023,0.5989021025796696,0.3503403434865622,0.4523769446179486,0.3335734911431702,0.2833131240756561,0.11197163361609255,0.1305832256905647,0.29364555927027,0.4214055353934675,0.6016774305079267,0.24123340363308132,0.4898435368020818,0.12235316495033166,0.03720292167317554,1,0,1,1,0,0,0,0,0,0,0,1,1,0
8,0.6156438393660437,0.7111213166270962,0.778998744614217,0.6595338009298982,0.6263699753811993,0.7408009921370142,0.5184502632628348,0.43423813667606626,0.28856385081633534,0.5835290722453372,0.4323978885275493,0.42725319312028426,0.41153992451063576,0.4497535486303768,0.3328327689834777,0.4833325910237881,0.5369058429306527,0.46528442801427355,0.48777452809777294,0.7790551080151287,0.502490781678515,0.6320001169274392,0.6130457383591698,0.3455788656150012,0.39767930569575327,0.4116187828011152,0.3923536970524788,0.5085600229515088,0.46217929595436935,0.46308052432280394,0.500738756705218,0.37855817127695535,0.19660909981707364,0.36538075171219375,0.40305951427167064,0.5924294237583176,0.42858650729240455,0.2583262270064534,0.1455541796018992,0.24600293034236317,0.28932747777852463,0.30937720403521707,0.30106992320655035,0.37312889376157876,0.41112549630484246,0.31102738060235147,0.29850613748862403,0.27744617923466813,0.22469893864061474,1,1,0,0,0,0,0,0,0,0,0,1,1,0
9,0.5532993500243433,0.4396362985171192,0.6552180028546316,0.4350002148322811,0.46452870370561444,0.6138140942573002,0.35979705283060903,0.24472511676066266,0.23040490320773346,0.49127536403615235,0.5921094052938133,0.6368431746188112,0.5016941217778037,0.44803115338106897,0.37122313870856827,0.285529110564703,0.3545094399752517,0.6712452987657755,0.6188198572898693,0.7203953633345939,0.4708347504101339,0.38685768063056364,0.5002936816828263,0.3886135966217725,0.6803725207169847,0.5065867914777153,0.40713175870727614,0.3698967028684783,0.6649981023660294,0.32969969292852275,0.5840205347676617,0.45946921619777154,0.5272701102382631,0.3989519568473763,0.5857224671523851,0.7213108148402853,0.36712061435400417,0.5537384380177591,0.049594252191380556,0.5113263703254609,0.3689608250194347,0.24528419011694103,0.36800030768660985,0.36778116109619513,0.3311586427976842,0.5384404103762912,0.17207426354706495,0.22321954800201455,0.1266397516152944,0,0,1,1,0,0,0,0,0,0,0,1,1,0
