,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_6,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_8,Mean_Acc1298_Std_Mem40_MFCC_9,Mean_Acc1298_Std_Mem40_MFCC_11,Mean_Acc1298_Std_Mem40_MFCC_12,Std_Acc1298_Mean_Mem40_MFCC_1,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_Centroid,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Std_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_11,Std_Acc1298_Std_Mem40_MFCC_12,BH_LowPeakAmp,BH_HighPeakAmp,BHSUM1,BHSUM2,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
0,0.07784803126103235,0.2292269112597145,0.5928313370930776,0.1358240288331135,0.2456306769286976,0.15751488013378373,0.4594759515170231,0.43005327178846864,0.4161983615565211,0.5819163211154492,0.34275801970378694,0.309345362377554,0.3889293971515566,0.4552071725565372,0.2613899879107593,0.3264036946410648,0.24674511271627048,0.35479816207253545,0.2397882202003958,0.17325195289171308,0.24565315641440805,0.2582031178274361,0.47005092223213024,0.2856471055197467,0.6630820082680392,0.19624448220411178,0.1643231565242122,0.031926147286293116,0.008472739978717466,0.1367350963273928,0.058442009940120096,0.1184373246186931,0,1,1,0,0,0
1,0.35524878369553525,0.16719004156876938,0.2680428419720624,0.3676593531127501,0.5390779578352896,0.10056880067772,0.319751717748784,0.17118206055891894,0.19135727309056394,0.39056872181361424,0.28925261246545286,0.20864107118742664,0.34132771021650943,0.27373586950543005,0.18179058138256943,0.2362473240311298,0.0692848342039925,0.15425845648739725,0.11672644808051971,0.07369747497670863,0.07567233140705834,0.20778171535594278,0.3007345003989299,0.2059960480788313,0.15551371408052594,0.08564940300751193,0.02510065047735592,0.1845635967477681,0.15676355740498302,0.1913774393803673,0.15372754503508523,0.20769645846985257,1,0,0,0,0,1
2,0.3564912248803393,0.15224561720585583,0.2799486130612836,0.4695598863024133,0.43564258376049003,0.11742378400976977,0.27048498417355055,0.4468474461780947,0.2727846046256056,0.6260500216915361,0.4576919150301537,0.2575350327734322,0.4868936432154358,0.42916978187751975,0.2504368611935377,0.1498159895563413,0.3122133042577883,0.5509843388451909,0.3514035832708414,0.10273225675449703,0.13148779513911746,0.5399643781788803,0.29185830947575914,0.243409869448543,0.5299325114399095,0.10806680120446253,0.1405740795340985,0.10107642444666454,0.0,0.10511395287689791,0.025554507958492907,0.1336212374364537,0,1,0,0,0,1
3,0.24393514457015325,0.2543263148382433,0.37647136341847987,0.266415243898663,0.5814363468695597,0.21376783690713258,0.5186048019763763,0.3755963011672714,0.5164140941105947,0.7681184862334411,0.6682861643246241,0.4825095827230515,0.515022662235592,0.44857610247906265,0.305121441916694,0.17306603165023365,0.391381786952572,0.33350587963554923,0.24303358299979222,0.16102876185470966,0.2038464069925099,0.4400580231725455,0.6089665368188859,0.622807244613566,0.46122860483744743,0.22019479129179065,0.23583391823241323,0.026907170511963157,0.11716851546387075,0.057287836856201896,0.1345748749141295,0.10254728521057734,0,0,1,0,0,0
4,0.1554475742851039,0.10004744261702525,0.3619904655188092,0.178553514035707,0.15000847343852133,0.045284015270702915,0.30923307341928513,0.30262776785577217,0.275625655627154,0.3999899109133649,0.47846766960060094,0.4780947780651729,0.6444282411393774,0.7374035133466839,0.41872595889658193,0.5142681894815562,0.4388800122972752,0.5260582725296663,0.45688600572817384,0.3353115071307422,0.5230323693182566,0.5038284276821946,0.4227659923968649,0.4815131198605611,0.5426798390586589,0.5733587831466356,0.41236820201587965,0.018334310270729477,0.0817034875674155,0.10873653577906423,0.17288188389472484,0.19977714796726398,0,0,0,1,0,0
5,0.10964846490330929,0.2918624615940719,0.39285461072159034,0.3355317343836117,0.3632265973532059,0.2337473732850715,0.4465516868679071,0.40884997415729774,0.5063392901743343,0.5679631142992623,0.5205515164331918,0.314015966011198,0.4006580658871981,0.42985631662901236,0.26692905813825685,0.21439312269622496,0.33430400334546995,0.3519284627155626,0.44578653969516,0.2497390172236688,0.23364092303236927,0.5203723765630451,0.3487351574599896,0.4099729923291312,0.3399885831085249,0.1777106101122009,0.1049713377707387,0.13680293118753256,0.03055677195243422,0.22487755747779545,0.13678650991647961,0.189778897945864,0,1,1,0,0,0
6,0.16528861757205782,0.08123983372492327,0.4294535475329183,0.18478334912466482,0.22731264347072044,0.05032290715456639,0.3358993283409249,0.223291183288727,0.17368187721664408,0.25055237749326553,0.28079901699834475,0.14615989903082044,0.24012076754811829,0.39295660163260815,0.25081464996153413,0.08870185351617026,0.24413194174261366,0.2231467083527534,0.15565905620657566,0.07270789039917824,0.18975958859329273,0.2813756633187051,0.21184352560191488,0.21498710016998437,0.28214453416320634,0.14121457563651107,0.2133868396402414,0.10503255172085905,0.2032215357458076,0.4209326577269142,0.23767344452695432,0.3455865919502737,1,1,0,0,0,0
7,0.08151474792838084,0.30471715163564084,0.5805718376764596,0.1883255615211697,0.2470964717482354,0.20139064614436758,0.45487593607658455,0.6827519151745278,0.5894556421399669,1.0,0.5950222779677827,0.4295851641787944,0.453096317249314,0.578031702830275,0.26288465765468727,0.1467039571174394,0.12886885595718486,0.3608149409974139,0.20875037269269342,0.11396825207233462,0.13611875331832685,0.4931969666366758,0.3107488149434458,0.28367977358425445,0.4234101518262423,0.11077729743026736,0.1043633906230023,0.023697978083655452,0.033895497768510474,0.1320630060920447,0.048697688518799735,0.09634610895618011,0,0,0,0,0,1
8,0.3996599953635731,0.29717151635640704,0.5068302705135457,0.49750125401750056,0.6832320555681496,0.22733323798312305,0.4573488767080986,0.38077917027014585,0.4781707377990908,0.4234995005902116,0.25909531761600235,0.240066689519773,0.3769021072031834,0.3784925163637697,0.2482443125618199,0.07699282690918581,0.15752924063848445,0.14354477473427182,0.05257632294612445,0.04831047992164546,0.11551419256607036,0.20583536842878383,0.08648566198901769,0.3243077666468208,0.17376692968483853,0.09946154511951237,0.18761301163449068,0.48849163576854526,0.6557845154820222,0.6300793035371294,0.6698233640103128,0.6822456636903396,1,1,0,0,0,0
9,0.028333719702238365,0.030532712814025142,0.24603770327819074,0.01992184839083236,0.004051844238391937,0.02983728119877216,0.1344306338300008,0.14640274700250244,0.029529759228732688,0.2467124711199894,0.1701967461770133,0.11938670572470306,0.15344733457667237,0.22810269907979897,0.13066545774260896,0.36718301841270673,0.44325996181925204,0.4331059984243979,0.32561415238387803,0.24774312606005588,0.2348589957920325,0.35601623179890196,0.26977049795841745,0.3834916690395451,0.5619136183259523,0.18684429907478695,0.1358566184048824,0.016166697841083044,0.0,0.047225601739820225,0.07664405525750029,0.07265829345242146,0,0,1,1,1,0
10,0.3204028539783118,0.19532803180914515,0.25752347014425025,0.34461020181940916,0.4749835483239098,0.12974596503581132,0.5136644792712113,0.495439914437627,0.36203887556821024,0.4996418374244578,0.43959425658676765,0.2249511774543717,0.3810150189981716,0.29878318336181997,0.18250906693043178,0.23867346291692088,0.29365950391760826,0.36741122802096954,0.22040097216324395,0.1547824944459043,0.23626662454311298,0.49707129872752986,0.5656239733420942,0.396111067967867,0.6997863936433695,0.1232136918780778,0.09041191680778173,0.050364302770102336,0.2303238666143301,0.16362955733518725,0.0,0.24421345765679908,0,1,1,0,0,0
11,0.2053967402585793,0.16505512380263876,0.22487681160537173,0.26089137421740016,0.25563813795638274,0.11340807322896151,0.46466702694356526,0.37569864850342616,0.40364466257055787,0.43263214181220144,0.508296811078458,0.3754661514329936,0.41538943503797787,0.34365851720716845,0.26040636333663025,0.20548780443359843,0.3886454522757359,0.31618972393966516,0.1740370976048283,0.13535032607916675,0.2555214764305554,0.35564899652962667,0.29252123715210965,0.4265615697237969,0.4119978639364338,0.11160866812137558,0.0876983329723919,0.20303365648378857,0.3028421711814529,0.3187522004001943,0.321139303524098,0.3921009647085701,0,0,1,0,0,0
12,0.4665427255826216,0.26301283209831916,0.377606916120918,0.46546033279457033,0.589480611232038,0.14815222294346098,0.4171580328881341,0.34739346921647996,0.397361569009441,0.32757448268208267,0.1903945861985985,0.17511712217062952,0.2782801616585019,0.2922132291375942,0.1803618529508737,0.20424539682331422,0.11528981899232041,0.2562271341777791,0.09948139247025237,0.024596282936384703,0.047025682204114946,0.31945796074254973,0.11892218519735298,0.08563071108695089,0.1329745605877858,0.029182250121858433,0.04620659244319085,0.738662886534091,0.7760784776408607,0.6871615840207496,0.7871607245663366,0.7868677983194946,1,0,0,0,0,0
13,0.03858234430469506,0.19580245797939644,0.7882835776036794,0.08482112446665555,0.09748195817862887,0.16977104947575722,0.47694155794024556,0.3928827662438016,0.29335256506318985,0.5140046611580251,0.44677899235038043,0.31177740035526186,0.43750206103597733,0.31885770395888124,0.31385866578744903,0.3599818650036116,0.26229429155330913,0.6428549332431419,0.2266224555253386,0.14907192852535772,0.16768684648158633,0.38640495033142985,0.2986342516543859,0.378681197311313,0.43746950124757167,0.1492139560945166,0.33571206788134333,0.011122072550269528,0.008084753492445609,0.03585036833028062,0.06187126793546431,0.09524996209353533,0,0,1,0,1,0
14,0.11570612326531726,0.1503930959696368,0.48719025651854264,0.27739486379202505,0.22137023204016187,0.11611455227575285,0.4315009650274068,0.39425422054827475,0.4401662170937607,0.5567400143265029,0.2465817357125668,0.1652227658491487,0.2655054026623088,0.34392335257124573,0.2593664138916363,0.23985354969958445,0.3431374187083756,0.3661552834227687,0.18276849685131147,0.1084696973316452,0.18817820018341297,0.3653440076384936,0.2443093818932745,0.7311011018784569,0.6701485116608815,0.15687623282023716,0.24236739315915956,0.04613417427103475,0.03173547943558176,0.1075421919773966,0.09428818560824134,0.10592191005343714,0,0,0,0,1,0
15,0.685300254094374,0.29967919754202055,0.5549712316373383,0.6341055604064875,0.8487150085504699,0.24577250173280668,0.6153620010808307,0.2567618326314012,0.1800617538338577,0.463228305941463,0.045219534605596134,0.1717436920232271,0.25568021515383577,0.1892859834864964,0.13202000219804377,0.08272998754312345,0.20254796104398903,0.06894393413818278,0.07658315338676015,0.04206242086906668,8.687982939960259e-05,0.11112539248269401,0.06479678040080725,0.05618544692086666,0.12717404314480119,0.005033778705066105,0.05600419561808394,0.7474540719522212,0.7448892423372669,0.7160965680441729,0.7304631027970842,0.764931130015814,1,0,0,0,0,1
16,0.05432498321946814,0.0713333634556299,0.7690427602831676,0.06413757655699431,0.07576574573962114,0.05306239204339169,0.2120052497490929,0.2191635152216076,0.2489463135021729,0.46884994501447763,0.36648168539571657,0.26958744948944074,0.32691511463024103,0.30911787414616065,0.18793273986152315,0.3905099593055929,0.20553062312718373,0.30245888792189635,0.20060082579665892,0.1317879410429756,0.19564898793774488,0.3612493343860744,0.2674414511662834,0.30411672836150583,0.39122648718822217,0.12277181266143398,0.12966234145755984,0.15740244336526052,0.12513925538359613,0.28752378660463207,0.09857573153332054,0.3402747203467002,0,0,1,1,1,0
17,0.32139377658180185,0.26488794505693125,0.3780727740161497,0.36573342993912594,0.5212089065742879,0.27251823572772377,0.3489594688489153,0.37783463740897494,0.5037136595234525,0.7930405480391858,0.5772837651588629,0.3478138926111752,0.3678995020537078,0.45289699330373967,0.30484806022639843,0.18013889891124418,0.2455134756844775,0.2546319401766159,0.21363558334312122,0.13416903561787824,0.12375022487834632,0.237362516296065,0.31623410146900083,0.3166066975572295,0.731868779405401,0.14870146731232659,0.10182723342300339,0.37437950921250923,0.5749409511795016,0.8320754843108681,0.05716041863091116,0.7818498296327177,0,1,1,0,0,0
18,0.2322410457112294,0.2701066329296946,0.40596876093359613,0.48993999294034596,0.5463254988874485,0.1563816795572816,0.4364437582027329,0.6116215400203672,0.5160519381587491,0.7871908956082205,0.7643074870014805,0.45130210767968254,0.7396389431373913,0.6687011455148095,0.3640949554896141,0.25896891466274224,0.20113157845742713,0.33126930834367924,0.25995789701936195,0.1445934163063472,0.15372288844717663,0.8096435981711683,0.3201002018116112,0.34730743012951604,0.3687149552071154,0.13616029738015734,0.1115987444456331,0.05826654814132708,0.03898413339474562,0.10368731366231265,0.1867657897444883,0.2190377221180058,0,0,0,0,1,1
19,0.00916982201272442,0.1263893909271644,0.3197018201210537,0.05121964813197838,0.04858691657074441,0.09516684453148205,0.1698405002702077,0.18045063532108918,0.158418252659973,0.46288931263052757,0.3226312795793803,0.15778122305670678,0.3119840539936465,0.26577247382713576,0.21253022310143965,0.28368950961890993,0.11642168387696425,0.42324817382768193,0.4541899693714369,0.12287152719715248,0.14580980337953764,0.38267751234828595,0.3114938752522645,0.28950411155117217,0.4881457679240593,0.1423648282365375,0.10671951197238407,0.04601969430721793,0.04280897678207185,0.1513167863238722,0.1021473885630213,0.16945635848443086,0,0,1,1,1,0
20,0.277947729590252,0.14585215976866084,0.3020504683239751,0.2622537636006713,0.28711311050024096,0.06268909596998673,0.26350775882035055,0.4727095945510279,0.42870366901443624,0.5060443718030205,0.45514508025173006,0.29032015124601357,0.5159496704174469,0.40148633755100627,0.27305060995713815,0.13186722675232682,0.23504121926337607,0.4368068072609684,0.24063118331059535,0.09431630873605505,0.11467786451134483,0.3058886175428288,0.27485685455484116,0.46730604954570165,0.4080664021139664,0.13124723825489598,0.1131642735814349,0.16411860124251423,0.23640515772444792,0.31762526126270657,0.10876226870586535,0.4051165401024102,1,0,0,0,0,1
21,0.2093861885995415,0.10853063437556487,0.399568513092572,0.18966937286739619,0.28384258332031137,0.08251460508510006,0.20969844823592992,0.20032444105561054,0.15108615565213046,0.225390195425608,0.21616921046298798,0.09272388253503266,0.2213259514658087,0.13801996858645138,0.11809814265303875,0.13934281047252306,0.10120857964084892,0.20046133794190074,0.11249446607818869,0.04240163875683811,0.08454460489423038,0.37406584528378106,0.38628150373116815,0.15173047552483757,0.3140473800996216,0.028965865969378224,0.05789848587240416,0.10743725653458515,0.1200171530867615,0.4450624133766506,0.17478702722547163,0.32521234193588533,0,1,0,0,0,0
22,0.24787913774581777,0.10637312488704154,0.47130061050889094,0.22479424823973101,0.1916735811392263,0.06244705312840376,0.5321936230988962,0.24331748655411867,0.16167141215844938,0.3093737703925663,0.2098887195455441,0.1343256256037894,0.2753415823626617,0.33110124655968676,0.3153437190900097,0.2031079506069174,0.3594857294799962,0.24741799238596474,0.1721108410657656,0.07781228350971071,0.1135299976744288,0.24944455665522117,0.23485239592622142,0.20577601753341443,0.4477769286720499,0.15561209382416852,0.28547684712868915,0.010113647950965041,0.1100418163212982,0.05902810273139297,0.1727628472019424,0.15187214112949285,0,1,0,0,0,0
23,0.3703505047796107,0.3071457617928792,0.2496208402242283,0.6369975415064312,0.5152114728156687,0.20163268898595055,0.7939393190766619,0.6507663256794585,0.9999999999999999,0.8819092587548047,0.7244532600214395,0.3514509125660921,0.5419920050124396,0.5026432606530025,0.2681723266292998,0.2239351338585776,0.2765154028622672,0.49069693582514945,0.21705080366097163,0.0711103413678603,0.09461476693827585,0.879179596408439,0.31533650912845546,0.469622841759209,0.591786283157323,0.12504270739851586,0.0994919857954323,0.005378681578672445,0.07670334008717218,0.011029854138534969,0.045719546214327236,0.1359257167681547,0,0,0,0,0,1
24,0.39743572260833865,0.18229260798843305,0.2862848969563951,0.3129036852632817,0.6114675335251045,0.11333105959754874,0.2954138809542191,0.5435513502172322,0.3628552874768969,0.5623999919287306,0.761122576222736,0.3725017399524239,0.5911197745867851,0.4931438198630598,0.28494065281899106,0.15346959363175894,0.05974776264540359,0.3360023015339435,0.13191604701800672,0.12320955065574161,0.09517904704235612,0.32970382475532944,0.2851644999296006,0.2910874686132898,0.44358306248906654,0.12459399499810948,0.10662297100900962,0.018426895159499367,0.029582267883113966,0.08830456658243868,0.05522746298876661,0.09876832474460974,0,0,0,0,0,1
25,0.3691717008262234,0.14615714802096524,0.35257427909550354,0.20444510499687274,0.6872068685472565,0.07474723025975599,0.4078079209449548,0.30109153434009006,0.3970368774664069,0.49686330296518255,0.429709547804654,0.40136547311124265,0.44262442245191824,0.3660472914472438,0.2357759094405978,0.1746043720793945,0.25995513595029157,0.236992002375777,0.21824161328502634,0.138010319868135,0.11025050350810221,0.35228879381575806,0.4606056694982869,0.4948918398867922,0.43401220870814194,0.06633427023875142,0.0626655220909207,0.14146595659895667,0.2280226075868375,0.39822397065835974,0.030630254788584714,0.4098093458206041,0,0,1,0,0,1
26,0.18744952582686736,0.2379924995481657,0.359827636432014,0.24043695543128915,0.5209447993995964,0.1860209257038496,0.4440670115031267,0.34665042755599684,0.420914194015685,0.6832006618440831,0.4677680466123635,0.25650794145449635,0.4082683267319114,0.3910090431090856,0.17497252445323652,0.3374468724055766,0.22414314104678645,0.4898658263455518,0.28777206566619384,0.14111464131291657,0.2050276216427308,0.43170342079653334,0.5614821420190548,0.4540049873590294,0.5584379114454338,0.15231166606686497,0.08651374925963516,0.17346216812539997,0.0,0.36593825064285107,0.021411029806454124,0.42181116065650776,0,0,1,0,0,0
27,0.49385976475436794,1.0,0.3732369455751592,0.39370576104928756,0.8122814238017788,1.0,1.0,0.36842482332291104,0.3512381987112243,0.5350424246093,0.18885408842639528,0.07126143953795167,0.11187669691962143,0.1412917039303605,0.09713017914056488,0.33963611925655257,0.3430438524842549,0.1350996300222317,0.10571281430417145,0.07693019755858675,0.050571081302846405,0.5090615302693671,0.2130227155394941,0.3497665950488813,0.3515297713859554,0.030273281795942908,0.06736732792877888,0.407967805481651,0.9091776955417857,0.7034996947292895,0.9024911487318977,0.8429518370246974,1,1,0,0,0,1
28,0.6129053274968901,0.6377982107355866,0.4369030352818961,0.8752360958874419,0.8789398738007884,0.5271693089676872,0.6541181193545897,0.32571425647218966,0.22631000549477986,0.2390124802001674,0.2269217026055379,0.11144654970031259,0.18624070701778173,0.2433775880017357,0.17274563138806454,0.19522746373182948,0.10879269496026539,0.09679538208350691,0.10556554422168213,0.029925825947779552,0.06997512077612648,0.7014560878426763,0.09797249730135635,0.1532491177206561,0.23358131312666308,0.09443459959820878,0.06307516888145552,0.6016159816531782,0.6362439504738654,0.7597597497225825,0.6607482068012226,0.7544601812673993,0,1,0,0,0,0
29,0.18586162538580073,0.2062511295861198,0.33507012143901926,0.34192877180597103,0.4156628759950788,0.13236442850384517,0.516958851231375,0.6922978512176776,0.8116820270742794,0.8350858076818304,0.5519284479803983,0.3646031350306958,0.4673421979254071,0.42608750567868137,0.25248241565007135,0.18281614335393925,0.3213517646064753,0.48277046117295735,0.2253674975831444,0.12548732710637583,0.17897069341512323,0.6446264299223297,0.4457455296381471,0.7295177448163392,0.3911574334091391,0.13421739546367706,0.09413004850531105,0.015508594442529494,0.15064426177062512,0.030252438823303966,0.2622756589431878,0.1573628085432845,0,0,1,0,0,0
30,0.21489232428927063,0.1186630218687873,0.5089341448791082,0.2206389606207542,0.24100219869222927,0.054569658829612844,0.3756633984405157,0.23557900446746127,0.15388662021079969,0.505592380721773,0.5851011076999366,0.35360767448866165,0.96317249313904,0.9536986295788505,0.6014342235410484,0.12165499335608955,0.30415706140951787,0.25395137906429033,0.25578102836078465,0.19868791954325027,0.4302701611664714,0.26631901727841945,0.2851586333129957,0.19916647252206773,0.49000101278875985,0.4423142626766948,0.5054884842285985,0.07588645339195375,0.12187540415258986,0.07804457398023985,0.31301922108840696,0.36673182585872377,0,0,0,0,0,1
31,0.12780931861192046,0.00933038134827413,0.4393043805284501,0.07735275357472396,0.12147609499935072,0.022311949215011062,0.08451478421987185,0.13205365047361234,0.12436622708426992,0.1837949090468839,0.27637076955611795,0.1860463606427955,0.24911604456967407,0.22066897412965925,0.16198345972084838,0.2194316340521002,0.245807063581591,0.35800195506646815,0.2413142273741654,0.1598199995222283,0.10071127375483215,0.3200271754099263,0.2542826301215563,0.2179596696953224,0.29236909705278474,0.08219181202367017,0.09163302953370715,0.019906376659099313,0.006924764655565564,0.1602047319188381,0.1672059473846693,0.20468468394772965,0,0,1,1,0,0
32,0.2159680965346497,0.18199891559732517,0.4680642660406934,0.27511595791455346,0.3260711196603582,0.08706941128579754,0.2658769397050877,0.39708310091959087,0.270724062140966,0.44799176730530577,0.4308799614966712,0.24182092513530068,0.36440948113190264,0.30549166685340956,0.20133531157270024,0.09551669068387449,0.11875558831434241,0.22188045222254765,0.11426532105781481,0.048931583096438205,0.07095010552827763,0.3071004939314371,0.2950086825925752,0.19239298318276335,0.30981208164918844,0.0687577727465299,0.06001716863618929,0.18695203664860216,0.014180792626895406,0.2636402529513216,0.013906155698881668,0.14940113628827492,1,0,0,0,0,1
33,0.7516860078395008,0.25576088921019347,0.2905770318571277,0.19801710417943907,0.9553372758665467,0.12187957268436511,0.3939924341851309,0.3623853070164217,0.34426669663819354,0.4688176599372458,0.3005028038882529,0.18522702483717163,0.2424108075230561,0.3649757268202847,0.2382555775359929,0.1406176540691127,0.14583919116773034,0.19818661398161247,0.1018575907337303,0.06613972432574473,0.10332468922909509,0.37773819797653363,0.05665391655324539,0.2036576842432243,0.28157829317472455,0.13944478104201496,0.14820081564067977,0.23011536202255442,0.3508736502721578,0.3253205342460259,0.36628146615380763,0.3902688919538671,0,0,0,0,0,1
34,0.3914810959543387,0.15662841135008143,0.3524555990030872,0.30791857865631256,0.2816240830529029,0.061302850604557035,0.15798409634833627,0.24345667893128908,0.2759456641190867,0.4963649020854142,0.4538525205825088,0.27564352270248366,0.36607479820167743,0.4355034214691842,0.26126222661830967,0.1687750057765211,0.1006404989944018,0.14191555267749242,0.12099999096502564,0.06913236664198179,0.08832519383416483,0.2682470024421145,0.25192425024639786,0.1855849792480995,0.24747032989292062,0.06763257515363273,0.07564114941149151,0.33108543896184817,0.3996345893355902,0.4305202748773347,0.49734420238462757,0.49283516691552975,1,1,0,0,0,0
